YYYY  MM  DD  HH  mn     Hs(m)     Tp(s)  TheH(°N)   WS(m/s)  Thew(°N)
2010   2   5  15   0     3.160     8.070   173.300     2.400   180.955
2010   2   5  18   0     2.870     7.990   173.880     2.621   164.055
2010   2   5  21   0     2.620     7.950   175.170     2.514   149.662
2010   2   6   0   0     2.400     7.950   175.910     5.291   101.225
2010   2   6   3   0     2.300     7.800   169.620     9.054    65.671
2010   2   6   6   0     2.410     7.740   136.100     9.864    57.293
2010   2   6   9   0     2.530     7.540    61.160    10.943    59.099
2010   2   6  12   0     2.600     7.100    36.070    11.125    56.624
2010   2   6  15   0     2.600     7.010    36.500    10.726    59.274
2010   2   6  18   0     2.480     6.980    36.240    10.133    51.773
2010   2   6  21   0     2.280    14.380   251.010     9.415    55.078
2010   2   7   0   0     2.030    13.890   249.430     8.528    45.760
2010   2   7   3   0     1.760    13.360   249.920     6.674    24.146
2010   2   7   6   0     1.570    12.810   251.600     7.147    12.033
2010   2   7   9   0     1.510    12.900   255.090     7.187     7.837
2010   2   7  12   0     1.610     7.210    44.190     7.332     1.485
2010   2   7  15   0     1.850     8.930    14.560     6.597   350.138
2010   2   7  18   0     2.150     9.190    13.340     7.587   357.507
2010   2   7  21   0     2.400     9.180    12.290     8.487   357.704
2010   2   8   0   0     2.550     8.950    11.700     8.623   354.276
2010   2   8   3   0     2.660     8.820    11.030     8.123   340.137
2010   2   8   6   0     2.830     8.660     5.900     9.237   354.222
2010   2   8   9   0     3.040     8.470     4.090     9.742   343.909
2010   2   8  12   0     3.210     8.510     2.860    10.502   354.317
2010   2   8  15   0     3.300     8.820     9.370     9.089     2.522
2010   2   8  18   0     3.390     9.060    10.440     8.627     6.590
2010   2   8  21   0     3.620     9.080    11.460     9.471     0.665
2010   2   9   0   0     3.810     9.230    12.740    11.681     4.173
2010   2   9   3   0     3.860     9.490    13.540     9.583     1.375
2010   2   9   6   0     3.810     9.550    17.150    12.083    18.780
2010   2   9   9   0     3.660     9.380    14.170    10.659    16.123
2010   2   9  12   0     3.390     9.200    14.110    11.842    28.058
2010   2   9  15   0     3.150     9.100    14.530     5.231    49.030
2010   2   9  18   0     2.950     9.040    15.250     5.338    53.838
2010   2   9  21   0     2.780    17.600   257.360     3.158    58.072
2010   2  10   0   0     2.610    17.220   257.610     1.224    53.973
2010   2  10   3   0     2.440    16.480   256.040     1.238   315.982
2010   2  10   6   0     2.280    15.970   256.200     3.602   251.716
2010   2  10   9   0     2.170    15.450   256.470     5.032   278.227
2010   2  10  12   0     2.090    14.980   254.500     6.174   310.138
2010   2  10  15   0     1.990    14.690   255.010     9.783   307.608
2010   2  10  18   0     1.910    14.350   255.750     8.667   291.384
2010   2  10  21   0     2.100    14.140   256.420     6.375   288.378
2010   2  11   0   0     2.340    13.870   253.040     6.975   340.136
2010   2  11   3   0     2.410     6.910   343.390     9.502   348.158
2010   2  11   6   0     2.330     6.940   343.100     8.210   346.692
2010   2  11   9   0     2.220     6.880   343.690     6.890   353.834
2010   2  11  12   0     2.110     6.820   344.820     6.890    14.198
2010   2  11  15   0     2.020     6.830   346.890     4.778   349.631
2010   2  11  18   0     1.970     6.920   350.110     4.883   354.476
2010   2  11  21   0     1.960     7.140   353.100     7.291     0.943
2010   2  12   0   0     1.960     7.450   358.540     5.787   354.447
2010   2  12   3   0     1.980    14.630   258.200     3.462   332.103
2010   2  12   6   0     1.990    14.300   259.220     2.319   292.031
2010   2  12   9   0     1.990    14.000   260.230     3.895   302.099
2010   2  12  12   0     1.960    13.780   258.780     2.837   285.751
2010   2  12  15   0     1.860    13.520   259.470     4.132   264.027
2010   2  12  18   0     1.730    13.360   260.010     5.066   248.703
2010   2  12  21   0     1.690    13.260   260.380     6.856   260.936
2010   2  13   0   0     1.740    13.150   260.600     3.089   279.127
2010   2  13   3   0     1.750    12.990   260.890     5.923   346.128
2010   2  13   6   0     1.720    12.660   259.800     6.408   342.470
2010   2  13   9   0     1.660    12.390   260.380     4.438   345.651
2010   2  13  12   0     1.610    12.270   260.920     3.583   341.616
2010   2  13  15   0     1.570    12.260   261.340     2.860   345.624
2010   2  13  18   0     1.540    12.470   261.050     2.510   359.772
2010   2  13  21   0     1.480    12.550   259.030     1.678   335.726
2010   2  14   0   0     1.420    12.230   257.910     0.661   267.397
2010   2  14   3   0     1.400    12.050   259.230     1.083   115.145
2010   2  14   6   0     1.580    11.590   284.920     3.457   192.870
2010   2  14   9   0     1.920    11.340   321.480     5.365   182.564
2010   2  14  12   0     2.120    11.280   328.440     6.962   195.154
2010   2  14  15   0     2.280    11.220   331.050     8.123   193.164
2010   2  14  18   0     2.480    11.150   333.190    10.603   198.247
2010   2  14  21   0     2.810    11.110   334.420    12.166   181.790
2010   2  15   0   0     3.130     6.520   222.240    14.437   183.534
2010   2  15   3   0     3.360     6.980   210.400    16.029   175.097
2010   2  15   6   0     3.470     7.440   209.070    16.014   173.150
2010   2  15   9   0     3.460     7.570   200.020    17.234   156.797
2010   2  15  12   0     3.400     7.610   193.330    14.890   160.665
2010   2  15  15   0     3.340     7.680   187.940    14.843   144.543
2010   2  15  18   0     3.190     7.730   183.350    14.295   137.268
2010   2  15  21   0     3.030     7.860   182.840    13.839   131.279
2010   2  16   0   0     2.960     8.370   191.110     8.610   128.161
2010   2  16   3   0     2.990     8.480   190.760     5.357   145.034
2010   2  16   6   0     3.020     8.960   201.880     4.349   145.871
2010   2  16   9   0     3.040     9.290   194.420     3.070   123.172
2010   2  16  12   0     3.080     9.210   127.970     4.823   123.328
2010   2  16  15   0     3.110     9.240    20.070     4.300    90.666
2010   2  16  18   0     3.060     9.240    16.790     5.977    84.528
2010   2  16  21   0     2.940     9.110    17.340     5.489    75.761
2010   2  17   0   0     2.790     8.950    20.290     2.781    91.648
2010   2  17   3   0     2.650     8.860    25.590     1.375    95.006
2010   2  17   6   0     2.530     8.850    36.460     2.196   196.125
2010   2  17   9   0     2.480     8.970    61.250     5.342   197.316
2010   2  17  12   0     2.500     9.230   104.150     5.750   197.616
2010   2  17  15   0     2.570     9.250   126.310     7.799   182.719
2010   2  17  18   0     2.550     9.150   128.780     7.061   175.614
2010   2  17  21   0     2.470     9.070   123.770     7.599   152.828
2010   2  18   0   0     2.510     9.050   136.270     6.656   138.960
2010   2  18   3   0     2.810     9.060   160.930     7.827   160.986
2010   2  18   6   0     3.180     9.080   172.550     9.657   169.318
2010   2  18   9   0     3.320     9.110   177.530     9.367   167.358
2010   2  18  12   0     3.160     9.040   179.420     7.700   172.838
2010   2  18  15   0     2.870     8.800   179.840     6.793   161.725
2010   2  18  18   0     2.530     8.360   180.160     6.053   147.413
2010   2  18  21   0     2.220    16.200   259.350     4.311   150.997
2010   2  19   0   0     1.980    15.710   259.190     4.341   120.760
2010   2  19   3   0     1.770    15.260   258.440     2.484    76.971
2010   2  19   6   0     1.610    15.160   258.200     2.391    91.917
2010   2  19   9   0     1.520    14.980   257.990     2.538    94.520
2010   2  19  12   0     1.620    14.780   258.010     3.565   104.621
2010   2  19  15   0     1.890    14.650   258.100     4.488   141.241
2010   2  19  18   0     2.090    14.500   258.180     4.095   140.947
2010   2  19  21   0     2.210    14.220   258.270     5.081   158.282
2010   2  20   0   0     2.300     9.020     2.390     4.337   151.189
2010   2  20   3   0     2.330     9.460     2.710     3.570   145.731
2010   2  20   6   0     2.270     9.520     3.610     4.139   144.044
2010   2  20   9   0     2.190     9.550     2.100     3.329   118.336
2010   2  20  12   0     2.190     9.950     5.070     3.352   126.631
2010   2  20  15   0     2.210    10.520   356.370     2.747   110.678
2010   2  20  18   0     2.180    10.650   356.840     3.244   118.540
2010   2  20  21   0     2.090    10.690   357.140     3.342   118.405
2010   2  21   0   0     1.990    10.630   357.490     5.808   112.901
2010   2  21   3   0     1.940    10.280     9.710     5.323   115.362
2010   2  21   6   0     2.000     9.700    10.890     6.958   124.992
2010   2  21   9   0     2.130     9.470    20.560     4.937   156.862
2010   2  21  12   0     2.300     9.370    21.820     7.565   162.140
2010   2  21  15   0     2.430     9.230    22.500     8.936   173.575
2010   2  21  18   0     2.410     9.110    22.290     8.463   156.828
2010   2  21  21   0     2.340     8.970    21.930     8.322   138.264
2010   2  22   0   0     2.260     8.840    22.330     8.542   113.894
2010   2  22   3   0     2.220     8.750    21.250     7.212    91.351
2010   2  22   6   0     2.170     8.200    28.530     5.439    39.779
2010   2  22   9   0     2.160     8.040    22.220     9.304    42.038
2010   2  22  12   0     2.140     7.880    29.310    10.679    51.692
2010   2  22  15   0     2.010     7.140    37.140     6.953    66.163
2010   2  22  18   0     1.830     8.050    12.880     7.478    56.841
2010   2  22  21   0     1.650     8.240    11.760     4.971    57.653
2010   2  23   0   0     1.490     8.330    11.090     1.978    56.551
2010   2  23   3   0     1.380     8.480    10.450     0.641    10.784
2010   2  23   6   0     1.300     8.860     9.000     1.332   280.382
2010   2  23   9   0     1.250     8.960     9.000     7.056   255.137
2010   2  23  12   0     1.450     8.950     8.120     9.297   272.219
2010   2  23  15   0     1.600    10.920   351.090     9.468   275.759
2010   2  23  18   0     1.590    10.930   348.620     7.629   275.038
2010   2  23  21   0     1.510    10.760   346.040     5.920   256.222
2010   2  24   0   0     1.430     9.940   354.130     2.873   238.523
2010   2  24   3   0     1.430     9.930   357.980     2.930   295.690
2010   2  24   6   0     1.710    10.430     2.830     3.100   277.973
2010   2  24   9   0     2.280    12.520   359.380     6.389   320.080
2010   2  24  12   0     3.030    12.630   355.990     4.805   305.940
2010   2  24  15   0     3.730    12.030   353.890     4.702   285.544
2010   2  24  18   0     4.080    11.480   355.400     3.154   290.216
2010   2  24  21   0     4.100    11.160   357.270     3.437   308.504
2010   2  25   0   0     3.990    10.960   359.880     4.328   356.424
2010   2  25   3   0     3.860    10.810     2.090     6.864     1.920
2010   2  25   6   0     3.720    10.740     3.060     9.200    11.347
2010   2  25   9   0     3.720    10.880     1.640     6.574    22.352
2010   2  25  12   0     3.910    11.140   358.120     6.275    34.678
2010   2  25  15   0     4.010    11.260   355.650     5.881    49.621
2010   2  25  18   0     3.990    11.300   354.620     8.814    33.384
2010   2  25  21   0     3.830    11.200   354.310     8.281    39.168
2010   2  26   0   0     3.630    10.980   353.940     9.806    41.362
2010   2  26   3   0     3.500    10.820   352.990     9.099    39.112
2010   2  26   6   0     3.420    10.680   351.890    10.267    28.063
2010   2  26   9   0     3.330    10.460   349.150     9.512    18.321
2010   2  26  12   0     3.170    10.100   348.010    10.375    10.552
2010   2  26  15   0     2.990     9.910   346.640     7.926   356.383
2010   2  26  18   0     2.830     9.750   345.620     8.964   356.802
2010   2  26  21   0     2.720     9.510   341.590     7.198   354.979
2010   2  27   0   0     2.680     9.160   340.310     8.661   354.434
2010   2  27   3   0     2.690     9.020   340.130     7.956   352.634
2010   2  27   6   0     2.680     8.980   342.210     7.990     2.798
2010   2  27   9   0     2.630     8.900   345.100     9.437    13.668
2010   2  27  12   0     2.510     8.560   338.720     9.057    10.690
2010   2  27  15   0     2.390     8.430   340.970     7.462    12.695
2010   2  27  18   0     2.290     8.360   344.440     8.987    12.335
2010   2  27  21   0     2.170     8.150   348.140     8.456     8.159
2010   2  28   0   0     2.040     7.850   342.020     8.419     6.205
2010   2  28   3   0     1.960     7.760   343.630     6.991     0.984
2010   2  28   6   0     1.890     7.710   341.630     7.253     9.203
2010   2  28   9   0     1.830     7.510   339.530     6.545     9.232
2010   2  28  12   0     1.770     7.340   340.300     7.007    10.027
2010   2  28  15   0     1.750     7.270   341.260     4.051   350.910
